FIXED TIME,CABLE TV,MAGAZINES,NAT SPOT RADIO,NATL NEWSP,NETWORK RADIO,NETWORK TV,NEWSPAPER,OUTDOOR,SPOT TV,SYNDICATION,TOTAL,Unnamed: 0,value,onediffvalue,TOTALdiff,valuediff
2016-11-07,3384.3999999999996,0.0,1.8,0.0,1304.3,1831.3,145.7,0.0,62.5,15.1,6745.1,1130.0,15169.634016393567,-122.33253761687327,-1132.0999999999995,-357.5277808777919
2016-11-14,2640.9,0.0,1.8,0.0,1304.3,3103.8,155.3,0.0,55.2,15.1,7276.3,1137.0,17365.112986620785,-450.77195225719777,531.1999999999998,2195.4789702272174
2016-11-21,1310.8,0.0,1.8,0.0,1304.3,3874.0,574.0,0.0,44.300000000000004,15.1,7124.200000000001,1144.0,25058.306957912253,-238.14498435608297,-152.09999999999945,7693.193971291468
2016-11-28,1186.9,422.1,2.8,0.0,782.7,2315.8,0.0,8.4,37.5,15.2,4771.4,1151.0,18437.235814604403,601.3435256522118,-2352.800000000001,-6621.07114330785
2016-12-05,928.9,0.0,3.6,0.0,391.4,990.5,0.0,0.0,50.800000000000004,9.8,2374.9,1158.0,16164.57221518212,131.20559202454388,-2396.4999999999995,-2272.6635994222834
2016-12-12,1031.8,0.0,3.6,0.0,391.4,654.4,0.0,0.0,26.4,15.2,2122.8,1165.0,15494.595309732578,-58.086359072082686,-252.0999999999999,-669.9769054495409
2016-12-19,267.1,0.0,3.6,0.0,391.4,1130.2,219.0,0.0,5.4,15.2,2031.9,1172.0,15259.46303317361,-644.7801956002461,-90.90000000000009,-235.13227655896844
2016-12-26,1185.9,1060.9,3.2,0.0,474.7,1345.8,0.0,3.2,5.3,20.6,4099.599999999999,1179.0,17723.18501904768,201.87915129728046,2067.6999999999994,2463.72198587407
2017-01-02,1089.3,0.0,1.1,0.0,974.2,1093.4,0.0,0.0,5.8999999999999995,11.8,3175.7000000000003,1186.0,15854.89307893862,680.095301636892,-923.8999999999992,-1868.2919401090603
2017-01-09,2604.0,0.0,1.1,0.0,974.2,226.8,212.2,0.0,22.4,16.2,4057.0,1193.0,14344.867232302176,-260.6822263849016,881.2999999999997,-1510.025846636443
2017-01-16,659.8000000000001,0.0,1.1,0.0,974.2,0.0,0.0,0.0,45.699999999999996,16.2,1697.1000000000001,1200.0,14428.160832215095,361.35013091910594,-2359.8999999999996,83.29359991291858
2017-01-23,614.1,0.0,1.1,0.0,974.2,0.0,0.0,0.0,30.599999999999998,16.2,1636.3000000000002,1207.0,14087.388522265488,-58.06100959878443,-60.799999999999955,-340.772309949607
2017-01-30,631.4,0.0,160.8,0.0,647.5,0.0,19.2,4.3,220.6,14.9,1698.7,1214.0,14230.028680218016,230.48942937551146,62.399999999999864,142.64015795252817
2017-02-06,579.0,0.0,224.6,0.0,516.9,0.0,142.4,0.0,14.100000000000001,14.9,1491.8,1221.0,14034.471604809582,-169.00880043253397,-206.9000000000001,-195.55707540843468
2017-02-13,368.6,0.0,224.6,0.0,516.9,0.0,0.0,0.0,152.2,14.9,1277.1,1228.0,14528.713707839072,-525.087404302456,-214.70000000000005,494.24210302948995
2017-02-20,332.5,0.0,224.6,0.0,516.9,0.0,0.0,0.0,180.1,14.9,1269.0,1235.0,16009.586889392232,348.34546558645445,-8.099999999999909,1480.873181553161
2017-02-27,101.2,1133.3,555.8,0.0,416.5,0.0,25.8,4.3,238.20000000000002,14.7,2489.8,1242.0,16091.00664486865,-200.09226620200363,1220.8000000000002,81.41975547641778
2017-03-06,146.0,0.0,688.3,0.0,376.4,0.0,0.0,0.0,216.89999999999998,14.7,1442.3,1249.0,16318.848215999258,36.39605981649947,-1047.5000000000002,227.84157113060792
2017-03-13,50.4,0.0,688.3,0.0,376.4,0.0,28.0,0.0,284.4,14.7,1442.2,1256.0,16297.874762770754,-43.10887004607139,-0.09999999999990905,-20.973453228503786
2017-03-20,735.4,0.0,688.3,0.0,376.4,0.0,0.0,0.0,273.2,14.7,2088.0,1263.0,17043.09865474419,-103.83802217757317,645.8,745.2238919734355
2017-03-27,2150.0,445.5,512.0,0.0,700.8,1146.2,265.4,97.3,70.0,14.6,5401.8,1270.0,19413.880475446997,-151.67247770129794,3313.8,2370.7818207028067
2017-04-03,2179.7,0.0,71.3,0.0,1511.7,1820.3,0.0,0.0,25.900000000000002,14.6,5623.400000000001,1277.0,19586.399550725266,-215.66228480265272,221.60000000000036,172.51907527826916
2017-04-10,928.7,0.0,71.3,0.0,1511.7,1470.3,0.3,0.0,14.7,14.6,4011.5,1284.0,20034.506224140092,133.30789653487798,-1611.9000000000005,448.1066734148262
2017-04-17,2387.6,0.0,71.3,0.0,1511.7,238.9,244.0,0.0,17.7,14.6,4485.700000000001,1291.0,19168.943828872925,76.65408936692309,474.2000000000007,-865.5623952671667
2017-04-24,2477.7,0.0,71.3,0.0,1511.7,0.0,5.4,0.0,13.6,14.6,4094.2,1298.0,19059.173548770374,-139.94348145828502,-391.5000000000009,-109.77028010255162
2017-05-01,600.1,984.1,73.0,0.0,1619.5,0.0,168.0,3.2,4.2,14.5,3466.4,1305.0,19335.75598230467,45.73344119404646,-627.7999999999997,276.582433534295
2017-05-08,1708.1000000000001,0.0,73.0,0.0,1619.5,0.0,169.79999999999998,0.0,6.3,14.5,3591.2,1312.0,18904.997581701733,19.17094015926029,124.79999999999973,-430.7584006029356
2017-05-15,3398.4,0.0,73.0,0.0,1619.5,1925.9,174.8,0.0,39.8,14.5,7245.900000000001,1319.0,20245.160916364075,-181.09117397539634,3654.7000000000007,1340.163334662342
2017-05-22,3380.5,0.0,73.0,0.0,1619.5,1670.5,245.2,0.0,90.0,14.5,7093.200000000001,1326.0,22158.969930135092,-1959.4099634479285,-152.69999999999982,1913.809013771017
2017-05-29,2651.8999999999996,1977.5,327.2,0.0,1662.5,0.0,2.5,3.2,115.6,11.8,6752.1,1333.0,22738.87452013707,2053.2253123665737,-341.10000000000036,579.9045900019773
2017-06-05,1355.8,0.0,517.8,0.0,1694.7,563.5,234.5,0.0,102.1,14.4,4482.8,1340.0,20214.323701509125,-198.94482087081062,-2269.3,-2524.550818627944
2017-06-12,1084.9,0.0,517.8,0.0,1694.7,1092.5,0.0,0.0,207.0,14.4,4611.3,1347.0,20505.62275601243,92.56130630800239,128.5,291.29905450330625
2017-06-19,1278.5,0.0,517.8,0.0,1694.7,822.2,117.9,0.0,55.6,14.4,4501.1,1354.0,20442.089436043843,-96.62420745572568,-110.19999999999982,-63.53331996858833
2017-06-26,1274.6000000000001,3417.3,418.1,0.0,1616.6,1817.8,229.9,6.1,52.3,14.4,8847.0,1361.0,21161.15131107959,-518.2695683033526,4345.9,719.0618750357462
2017-07-03,1910.0,0.0,168.7,0.0,1421.2,795.3,119.9,0.0,12.8,14.4,4442.400000000001,1368.0,22669.660465372966,722.9151238678795,-4404.599999999999,1508.509154293377
2017-07-10,1188.3,0.0,168.7,0.0,1421.2,0.0,0.3,0.0,13.9,14.4,2806.8,1375.0,19060.12407700394,76.68364173078537,-1635.6000000000004,-3609.536388369026
2017-07-17,1514.2,0.0,168.7,0.0,1421.2,56.1,0.3,0.0,10.0,14.4,3184.9,1382.0,18778.323741629636,12.267032062025724,378.0999999999999,-281.80033537430427
2017-07-24,1885.9,0.0,168.7,0.0,1421.2,118.6,41.0,0.0,21.9,14.4,3671.7999999999997,1389.0,18757.768026086564,-38.08878583442337,486.89999999999964,-20.555715543072438
2017-07-31,1859.0,1529.6,57.9,0.0,794.0,105.1,0.0,3.9,0.2,14.3,4364.099999999999,1396.0,18922.142689189153,121.69015507963351,692.2999999999997,164.3746631025897
2017-08-07,831.6999999999999,0.0,39.4,0.0,689.5,1144.3,6.6,0.0,4.6,14.3,2730.4,1403.0,17932.572480456547,55.21502563694438,-1633.6999999999994,-989.5702087326063
2017-08-14,978.7,0.0,39.4,0.0,689.5,0.0,6.6,0.0,22.8,14.3,1751.3,1410.0,18469.417745422834,58.44436523614526,-979.1000000000001,536.8452649662868
2017-08-21,1407.2,0.0,39.4,0.0,689.5,4.6,12.0,0.0,19.4,12.4,2184.5,1417.0,17002.62750536707,100.2528426273054,433.20000000000005,-1466.790240055765
2017-08-28,2005.2,1822.1,30.6,0.0,800.6,1000.4,258.5,10.0,83.9,13.9,6025.3,1424.0,18524.041989118377,-1529.6335240852836,3840.8,1521.4144837513086
2017-09-04,2527.7,0.0,18.8,0.0,948.8,1660.5,12.9,0.0,115.8,3.9,5288.400000000001,1431.0,19454.48502095093,1519.8825185244766,-736.8999999999996,930.443031832554
2017-09-11,926.1,0.0,18.8,0.0,948.8,2063.3,0.3,0.0,8.3,3.9,3969.5,1438.0,17451.06460634611,32.612620659279855,-1318.9000000000005,-2003.4204146048214
2017-09-18,761.6999999999999,0.0,18.8,0.0,948.8,4105.7,0.3,0.0,5.8,3.9,5844.900000000001,1445.0,16429.418355259833,81.55612106932936,1875.4000000000005,-1021.6462510862766
2017-09-25,1972.8999999999999,3031.7,20.3,0.0,964.6,2729.0,0.3,4.199999999999999,15.9,3.9,8742.8,1452.0,16371.948033025456,160.94939062940907,2897.8999999999987,-57.47032223437782
2017-10-02,2077.6000000000004,0.0,29.2,0.0,1059.5,4702.6,117.9,0.0,91.4,3.9,8082.200000000001,1459.0,16134.548976615975,-330.4956306232863,-660.5999999999985,-237.39905640948018
2017-10-09,1539.5,0.0,29.2,0.0,1059.5,2089.5,0.3,0.0,188.2,3.9,4910.1,1466.0,16321.455120716508,127.66029739164385,-3172.1000000000004,186.9061441005324
2017-10-16,1284.6000000000001,0.0,29.2,0.0,1059.5,2247.7,0.3,0.0,163.2,3.9,4788.3,1473.0,16324.142666685275,51.003267083096425,-121.80000000000018,2.6875459687671537
2017-10-23,1063.5,0.0,29.2,0.0,1059.5,2628.1,0.3,0.0,135.2,3.9,4919.6,1480.0,16153.643967355054,-4.959025549325296,131.30000000000018,-170.49869933022092
2017-10-30,1836.4,1602.9,69.39999999999999,0.0,1196.8,3377.8,121.0,3.8000000000000003,190.8,3.9,8402.800000000001,1487.0,16983.60190110985,-124.89643638020756,3483.2000000000007,829.9579337547966
2017-11-06,2928.5,0.0,85.5,0.0,1251.7,2226.1,111.9,0.0,165.3,3.9,6772.9,1494.0,17899.00131308306,-230.5728804082958,-1629.9000000000015,915.3994119732088
2017-11-13,2338.7999999999997,0.0,85.5,0.0,1251.7,5271.4,115.2,0.0,82.4,3.9,9148.800000000001,1501.0,18798.101567822076,-216.11152586634594,2375.9000000000015,899.1002547390162
2017-11-20,2383.9,0.0,85.5,37.0,1251.7,5831.1,586.3,0.0,81.6,3.9,10260.9,1508.0,27007.440929781686,-383.9063036538625,1112.0999999999985,8209.33936195961
2017-11-27,1370.3,798.3,67.3,0.0,958.9,3117.5,0.3,5.2,43.4,4.8,6366.0,1515.0,19876.52231180662,595.3226057349992,-3894.8999999999996,-7130.918617975065
2017-12-04,1080.9,0.0,43.1,0.0,568.6,1583.5,0.3,0.0,21.700000000000003,4.8,3302.9,1522.0,17235.824974719813,287.29834261171453,-3063.1,-2640.6973370868072
2017-12-11,792.2,0.0,43.1,0.0,568.6,1064.6,0.0,0.0,17.0,4.8,2490.2999999999997,1529.0,16339.307576460573,-14.06655944834113,-812.6000000000004,-896.5173982592405
2017-12-18,714.9,0.0,43.1,0.0,568.6,1550.8,0.3,0.0,17.799999999999997,9.6,2905.0,1536.0,16776.188566748537,251.53472910264904,414.7000000000003,436.88099028796387
2017-12-25,1684.2,0.0,43.1,0.0,568.6,2782.0,0.3,0.0,158.6,4.8,5241.5,1543.0,18859.09901565484,-1415.3262222939468,2336.5,2082.910448906303
2018-01-01,2576.7,491.0,99.5,0.0,908.3,1070.0,0.5,63.7,164.1,0.0,5373.800000000001,1550.0,18804.605043978754,1295.423442253125,132.3000000000011,-54.49397167608549
2018-01-08,3013.2,0.0,99.5,0.0,908.3,1053.0,125.0,0.0,145.6,4.8,5349.3,1557.0,15609.196067687157,-256.1118487243639,-24.50000000000091,-3195.4089762915974
2018-01-15,799.2,0.0,99.5,0.0,908.3,1.8,0.3,0.0,127.0,4.8,1940.8999999999999,1564.0,15500.322020427664,399.38571553349095,-3408.4000000000005,-108.87404725949273
2018-01-22,847.5,0.0,99.5,0.0,908.3,1.8,0.3,0.0,117.8,4.8,1979.8999999999999,1571.0,15389.517782438223,-83.57255188116316,39.0,-110.80423798944139
2018-01-29,581.9,749.3,140.9,0.0,657.7,169.6,0.0,4.5,132.7,4.8,2441.4,1578.0,15203.129699755093,201.14132847305655,461.5000000000002,-186.38808268313005
2018-02-05,518.8,0.0,172.0,0.0,469.7,1.8,105.9,0.0,2.0,4.8,1275.1000000000001,1585.0,14946.99925770016,-142.61048410308103,-1166.3,-256.13044205493316
2018-02-12,470.3,0.0,172.0,0.0,469.7,1.8,0.0,0.0,143.5,4.8,1262.2,1592.0,15026.98923767307,-440.35696235036215,-12.900000000000091,79.98997997291008
2018-02-19,518.5999999999999,0.0,172.0,0.0,469.7,1.8,0.0,0.0,451.2,4.8,1618.1,1599.0,16650.974651604974,172.727557613543,355.89999999999986,1623.985413931905
2018-02-26,41.3,206.1,365.7,0.0,356.3,1.8,24.9,6.1,463.6,4.8,1470.5,1606.0,17314.33917186742,-53.37918618447345,-147.5999999999999,663.3645202624466
2018-03-05,34.6,0.0,510.9,0.0,271.2,1.8,2.0,0.0,359.0,4.8,1184.2,1613.0,17293.644961918624,-21.3979984493869,-286.29999999999995,-20.694209948796924
2018-03-12,8.8,0.0,510.9,0.0,271.2,1.8,18.1,0.0,342.1,4.8,1157.6999999999998,1620.0,16964.492920676938,40.688147925780605,-26.500000000000227,-329.1520412416867
2018-03-19,527.8000000000001,0.0,510.9,0.0,271.2,1.8,0.0,0.0,299.2,4.8,1615.6999999999998,1627.0,17345.631472304078,-148.67147729851513,458.0,381.13855162714026
2018-03-26,447.1,0.0,461.9,0.0,454.9,1.8,4.3999999999999995,13.3,16.6,4.7,1404.6,1634.0,18775.168281932427,-110.36828265648417,-211.0999999999999,1429.5368096283491
2018-04-02,1971.2,0.0,167.6,0.0,1557.0,865.9,207.7,0.0,76.1,4.7,4850.2,1641.0,19538.094250298287,-30.793223561388523,3445.6,762.9259683658602
2018-04-09,2362.4,0.0,167.6,0.0,1557.0,1341.7,5.7,0.0,53.3,4.7,5492.400000000001,1648.0,19633.080555253775,115.7506057215656,642.2000000000007,94.98630495548787
2018-04-16,2609.7,0.0,167.6,0.0,1557.0,316.2,250.2,0.0,44.4,4.7,4949.900000000001,1655.0,19770.99045537516,-243.6878308948014,-542.5,137.90990012138354
2018-04-23,2930.5,0.0,167.6,0.0,1557.0,2.0,0.0,0.0,60.5,4.7,4722.3,1662.0,20524.521014711703,-13.767401684031938,-227.60000000000036,753.5305593365447
2018-04-30,1458.4,2241.2,112.5,0.0,1556.8,2.0,165.39999999999998,226.3,3.0,4.6,5770.2,1669.0,21235.751388203265,-149.8016407703222,1047.8999999999996,711.2303734915622
2018-05-07,2479.6,0.0,103.4,0.0,1556.8,2.0,178.5,0.0,26.8,4.6,4351.6,1676.0,21155.45857591132,106.95788391279926,-1418.5999999999995,-80.29281229194385
2018-05-14,3059.4,0.0,103.4,0.0,1556.8,1844.9,170.1,0.0,64.1,4.6,6803.099999999999,1683.0,21093.077078263017,-213.4092466762569,2451.499999999999,-62.3814976483045
2018-05-21,2948.5,0.0,103.4,0.0,1556.8,2287.0,219.4,0.0,150.4,4.6,7270.099999999999,1690.0,24081.483805195232,-1957.9471539187948,467.0,2988.406726932215
2018-05-28,2584.7,2321.5,128.0,0.0,1596.5,372.2,2.3,119.3,161.5,4.5,7290.3,1697.0,24425.800786399275,2050.411724909548,20.200000000000728,344.31698120404326
2018-06-04,1576.0,0.0,160.9,0.0,1649.4,1212.8,186.5,0.0,150.4,4.5,4940.5,1704.0,21186.80497210551,-14.982704707306507,-2349.8,-3238.995814293765
2018-06-11,2191.0,0.0,160.9,0.0,1649.4,816.9,3.4,0.0,111.1,4.5,4937.2,1711.0,21587.767573064037,66.87100221147868,-3.300000000000182,400.9626009585263
2018-06-18,1849.0,0.0,160.9,0.0,1649.4,1267.5,115.7,0.0,15.7,4.5,5062.6,1718.0,20716.750993891146,0.614971909875229,125.40000000000055,-871.0165791728905
2018-06-25,2287.9,1478.6,155.4,0.0,1625.6,1372.0,201.0,138.1,26.1,4.4,7289.1,1725.0,21700.70869309387,-288.10879418143617,2226.5,983.957699202725
2018-07-02,2243.8,0.0,122.3,0.0,1482.6,317.2,86.7,0.0,41.2,4.4,4298.2,1732.0,24498.975949679832,123.35793801115324,-2990.9000000000005,2798.267256585961
2018-07-09,1313.2,0.0,122.3,0.0,1482.6,2.0,0.3,0.0,20.1,4.4,2945.0,1739.0,20698.751314438756,268.36445235928994,-1353.1999999999998,-3800.2246352410766
2018-07-16,1441.8,0.0,122.3,0.0,1482.6,2.0,0.3,0.0,20.2,4.4,3073.6,1746.0,19922.56218453621,-29.234208435827895,128.5999999999999,-776.1891299025447
2018-07-23,1232.3000000000002,0.0,122.3,0.0,1482.6,2.0,0.3,0.0,14.6,4.4,2858.5,1753.0,20048.667225126053,47.92046802328644,-215.0999999999999,126.10504058984225
2018-07-30,2143.7000000000003,749.3,76.1,0.0,998.9,17.3,0.3,85.5,33.6,4.4,4108.9,1760.0,19922.909380008696,22.490268365199363,1250.3999999999996,-125.75784511735765
2018-08-06,1207.0,0.0,57.6,0.0,805.4,2.0,0.3,0.0,1.2,4.4,2077.8999999999996,1767.0,19517.356580175187,9.159767502743696,-2031.0,-405.5527998335092
2018-08-13,1212.6000000000001,0.0,57.6,0.0,805.4,2.0,0.3,0.0,23.3,4.4,2105.6,1774.0,18978.020527197154,202.88936956242898,27.700000000000273,-539.336052978033
2018-08-20,2132.9,0.0,57.6,0.0,805.4,2.0,0.3,0.0,37.1,4.4,3039.6,1781.0,18499.218600893037,-13.179234354972973,934.0,-478.80192630411693
2018-08-27,1981.5,1118.3,57.5,0.0,862.4,660.7,224.1,45.5,60.9,4.2,5015.0,1788.0,19244.417158092325,-1416.9558336061916,1975.4,745.1985571992882
2018-09-03,2258.1,0.0,57.1,0.0,1004.9,1676.5,0.3,0.0,59.1,4.2,5060.2,1795.0,18998.27949768768,1581.1367570369264,45.19999999999982,-246.13766040464543
2018-09-10,1635.0,0.0,57.1,0.0,1004.9,2217.4,0.3,0.0,2.4,4.2,4921.2,1802.0,16820.491532307464,71.74887280729854,-139.0,-2177.7879653802156
2018-09-17,1628.4,0.0,57.1,0.0,1004.9,1581.6,0.3,0.0,2.9,4.2,4279.3,1809.0,16525.660300128744,74.76139797442433,-641.8999999999996,-294.8312321787198
2018-09-24,423.1,0.0,57.1,0.0,1004.9,1814.8,0.3,0.0,1.7,4.2,3306.0,1816.0,16134.278519299263,55.01418523753682,-973.3000000000002,-391.3817808294807
2018-10-01,2419.3999999999996,2317.4,106.2,0.0,703.4,1498.7,96.0,37.2,37.2,4.2,7219.7,1820.0,15348.962256783268,,3913.7,-785.3162625159948
